timestamp,close
2019-08-27,0.04608
2019-08-28,0.04063
2019-08-29,0.04125
2019-08-30,0.0422
2019-08-31,0.04075
2019-09-01,0.0411
2019-09-02,0.04139
2019-09-03,0.04194
2019-09-04,0.0421
2019-09-05,0.0404
2019-09-06,0.03902
2019-09-07,0.04137
2019-09-08,0.04188
2019-09-09,0.04475
2019-09-10,0.04227
2019-09-11,0.04499
2019-09-12,0.04366
2019-09-13,0.04231
2019-09-14,0.04307
2019-09-15,0.04447
2019-09-16,0.04318
2019-09-17,0.04274
2019-09-18,0.04582
2019-09-19,0.04358
2019-09-20,0.04557
2019-09-21,0.0445
2019-09-22,0.04662
2019-09-23,0.04213
2019-09-24,0.03489
2019-09-25,0.03631
2019-09-26,0.03598
2019-09-27,0.03663
2019-09-28,0.03728
2019-09-29,0.03532
2019-09-30,0.0364
2019-10-01,0.0363
2019-10-02,0.03811
2019-10-03,0.03809
2019-10-04,0.03879
2019-10-05,0.04313
2019-10-06,0.04013
2019-10-07,0.04221
2019-10-08,0.04306
2019-10-09,0.04179
2019-10-10,0.04222
2019-10-11,0.03983
2019-10-12,0.03996
2019-10-13,0.03948
2019-10-14,0.0415
2019-10-15,0.03972
2019-10-16,0.038
2019-10-17,0.03903
2019-10-18,0.03744
2019-10-19,0.03795
2019-10-20,0.0386
2019-10-21,0.03879
2019-10-22,0.04024
2019-10-23,0.03681
2019-10-24,0.03763
2019-10-25,0.03975
2019-10-26,0.03988
2019-10-27,0.04264
2019-10-28,0.043
2019-10-29,0.04326
2019-10-30,0.04124
2019-10-31,0.04189
2019-11-01,0.04332
2019-11-02,0.0426
2019-11-03,0.04291
2019-11-04,0.0434
2019-11-05,0.04375
2019-11-06,0.04362
2019-11-07,0.04233
2019-11-08,0.0401
2019-11-09,0.04041
2019-11-10,0.04084
2019-11-11,0.0401
2019-11-12,0.04003
2019-11-13,0.04023
2019-11-14,0.03941
2019-11-15,0.03903
2019-11-16,0.03862
2019-11-17,0.03937
2019-11-18,0.03751
2019-11-19,0.03664
2019-11-20,0.03574
2019-11-21,0.03321
2019-11-22,0.02936
2019-11-23,0.02918
2019-11-24,0.02722
2019-11-25,0.02706
2019-11-26,0.0284
2019-11-27,0.02895
2019-11-28,0.02879
2019-11-29,0.02973
2019-11-30,0.0281
2019-12-01,0.02765
2019-12-02,0.02719
2019-12-03,0.02777
2019-12-04,0.02612
2019-12-05,0.02604
2019-12-06,0.0265
2019-12-07,0.02683
2019-12-08,0.02747
2019-12-09,0.02647
2019-12-10,0.02378
2019-12-11,0.02527
2019-12-12,0.02358
2019-12-13,0.02347
2019-12-14,0.02299
2019-12-15,0.02281
